-
AT|erro|nvl 0:(CFeRecepcao) diagnostico SOAP: motivo: Timeout
20201017145045|SAT-SEFAZ|info|nvl 2:(CFeRecepcao):0.08 acessado o webservice https://wssatsp.fazenda.sp.gov.br:443/CfeRecepcao/CfeRecepcao.asmx
20201017145056|SEFAZ-SAT|erro|nvl 0:(CFeStatus) diagnostico SOAP: codigo: 28
20201017145056|SEFAZ-SAT|erro|nvl 0:(CFeStatus) diagnostico SOAP: motivo: Timeout
20201017145056|SEFAZ-SAT|erro|nvl 0:(CFeStatus) diagnostico SOAP: detail: SSL_connect failed in tcp_connect()
20201017145056|SEFAZ-SAT|erro|nvl 0:(CFeStatus) nao foi possivel estabelecer conexao com a SEFAZ
20201017145056|SAT-SEFAZ|erro|nvl 0:(CFeStatus) falha de comunicacao com a SEFAZ
20201017145056|SAT|info|nvl 2:(CFeStatus) aguarda proxima verificacao (tempo:050300)
20201017145056|SAT|info|nvl 2:(diagnostico) tipo LAN: IPFIX
20201017145056|SAT|info|nvl 2:(diagnostico) IP: 010.010.010.202
20201017145056|SAT|info|nvl 2:(diagnostico) IP mascara: 255.255.255.000
20201017145056|SAT|info|nvl 2:(diagnostico) IP gateway: 010.010.010.252
20201017145056|SAT|info|nvl 2:(diagnostico) MAC: 02:01:00:94:12:35
20201017145056|SAT|info|nvl 2:(diagnostico) Servidor DNS: 010.105.186.005
20201017145056|SAT|info|nvl 2:(diagnostico) Servidor DNS: 010.106.068.066
20201017145056|SAT|info|nvl 2:(diagnostico) cupons pendentes de transmissao: 3805
20201017145056|SAT|info|nvl 2:(diagnostico) cupons pendentes de verificação: 0
20201017145056|SAT|info|nvl 2:(diagnostico) estado de operacao: desbloqueado
20201017145056|SAT|info|nvl 2:(diagnostico) 0x01cc
20201017145102|AC-SAT|info|nvl 2:(ConsultarSAT) mensagem recebida
20201017145102|SAT-AC|info|nvl 2:(ConsultarSAT) mensagem enviada
20201017145102|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20201017145103|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20201017145103|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20201017145103|AC-SAT|info|nvl 2:(EnviarDadosVenda) mensagem recebida
20201017145105|SAT-AC|info|nvl 1:(EnviarDadosVenda):269565 CF-e-SAT CFe35201003476811031111590009412350038067170854 gerado com sucesso
20201017145105|SAT-AC|info|nvl 2:(EnviarDadosVenda) mensagem enviada
20201017145106|SAT|erro|nvl 0:falha no acesso NTP, servidor nao encontrado
20201017145106|SAT|erro|nvl 1:falha na sincronizacao do relogio
20201017145106|SAT|info|nvl 2:(CFeStatus) forcado envio de status para a SEFAZ
20201017145107|SAT-SEFAZ|info|nvl 2:(CFeStatus):0.08 acessado o webservice https://wssatsp.fazenda.sp.gov.br:443/CfeStatus/CfeStatus.asmx
20201017145108|SEFAZ-SAT|erro|nvl 0:(CFeRecepcao) diagnostico SOAP: codigo: 28
20201017145108|SEFAZ-SAT|erro|nvl 0:(CFeRecepcao) diagnostico SOAP: motivo: Timeout
20201017145108|SEFAZ-SAT|erro|nvl 0:(CFeRecepcao) diagnostico SOAP: detail: SSL_connect failed in tcp_connect()
20201017145108|SAT-SEFAZ|info|nvl 2:(CFeRecepcao):0.08 acessado o webservice https://wssatsp.fazenda.sp.gov.br:443/CfeRecepcao/CfeRecepcao.asmx
20201017145127|SEFAZ-SAT|erro|nvl 0:(CFeStatus) diagnostico SOAP: codigo: 28
20201017145127|SEFAZ-SAT|erro|nvl 0:(CFeStatus) diagnostico SOAP: motivo: Timeout
20201017145127|SEFAZ-SAT|erro|nvl 0:(CFeStatus) diagnostico SOAP: detail: connect failed in tcp_connect()
20201017145127|SAT-SEFAZ|info|nvl 2:(CFeStatus):0.08 acessado o webservice https://wssatsp.fazenda.sp.gov.br:443/CfeStatus/CfeStatus.asmx
20201017145128|SEFAZ-SAT|erro|nvl 0:(CFeRecepcao) diagnostico SOAP: codigo: 28
20201017145128|SEFAZ-SAT|erro|nvl 0:(CFeRecepcao) diagnostico SOAP: motivo: Timeout
20201017145128|SEFAZ-SAT|erro|nvl 0:(CFeRecepcao) diagnostico SOAP: detail: connect failed in tcp_connect()
20201017145128|SAT-SEFAZ|info|nvl 2:(CFeRecepcao):0.08 acessado o webservice https://wssatsp.fazenda.sp.gov.br:443/CfeRecepcao/CfeRecepcao.asmx
20201017145148|SEFAZ-SAT|erro|nvl 0:(CFeStatus) diagnostico SOAP: codigo: 28
20201017145148|SEFAZ-SAT|erro|nvl 0:(CFeStatus) diagnostico SOAP: motivo: Timeout
20201017145148|SEFAZ-SAT|erro|nvl 0:(CFeStatus) diagnostico SOAP: detail: connect failed in tcp_connect()
20201017145148|SAT-SEFAZ|info|nvl 2:(CFeStatus):0.08 acessado o webservice https://wssatsp.fazenda.sp.gov.br:443/CfeStatus/CfeStatus.asmx
20201017145148|AC-SAT|info|nvl 2:(ConsultarSAT) mensagem recebida
20201017145148|SAT-AC|info|nvl 2:(ConsultarSAT) mensagem enviada
20201017145148|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20201017145149|SEFAZ-SAT|erro|nvl 0:(CFeRecepcao) diagnostico SOAP: codigo: 28
20201017145149|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20201017145149|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20201017145149|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20201017145150|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20201017145150|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20201017145150|SEFAZ-SAT|erro|nvl 0:(CFeRecepcao) diagnostico SOAP: motivo: Timeout
20201017145150|SEFAZ-SAT|erro|nvl 0:(CFeRecepcao) diagnostico SOAP: detail: connect failed in tcp_connect()
20201017145150|SAT-SEFAZ|erro|nvl 0:(CFeRecepcao) falha de comunicacao com a SEFAZ
20201017145150|SAT|info|nvl 2:(CFeRecepcao) falha no envio do lote de movimento 4 para a SEFAZ
20201017145151|SAT-SEFAZ|info|nvl 2:(CFeRecepcao):0.08 acessado o webservice https://wssatsp.fazenda.sp.gov.br:443/CfeRecepcao/CfeRecepcao.asmx
20201017145202|AC-SAT|info|nvl 2:(ConsultarSAT) mensagem recebida
20201017145202|SAT-AC|info|nvl 2:(ConsultarSAT) mensagem enviada
20201017145202|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20201017145203|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20201017145203|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20201017145205|SEFAZ-SAT|erro|nvl 0:(CFeStatus) diagnostico SOAP: codigo: 30
20201017145205|SEFAZ-SAT|erro|nvl 0:(CFeStatus) diagnostico SOAP: motivo: Error observed by underlying SSL/TLS BIO: Connection reset by peer
20201017145205|SEFAZ-SAT|erro|nvl 0:(CFeStatus) diagnostico SOAP: detail: SSL_connect error in tcp_connect()
20201017145205|SEFAZ-SAT|erro|nvl 0:(CFeStatus) nao foi possivel estabelecer conexao com a SEFAZ
20201017145205|SAT-SEFAZ|erro|nvl 0:(CFeStatus) falha de comunicacao com a SEFAZ
20201017145205|SAT|info|nvl 2:(CFeStatus) aguarda proxima verificacao (tempo:050300)
20201017145205|SAT|info|nvl 2:(diagnostico) tipo LAN: IPFIX
20201017145205|SAT|info|nvl 2:(diagnostico) IP: 010.010.010.202
20201017145205|SAT|info|nvl 2:(diagnostico) IP mascara: 255.255.255.000
20201017145205|SAT|info|nvl 2:(diagnostico) IP gateway: 010.010.010.252
20201017145205|SAT|info|nvl 2:(diagnostico) MAC: 02:01:00:94:12:35
20201017145205|SAT|info|nvl 2:(diagnostico) Servidor DNS: 010.105.186.005
20201017145205|SAT|info|nvl 2:(diagnostico) Servidor DNS: 010.106.068.066
20201017145205|SAT|info|nvl 2:(diagnostico) cupons pendentes de transmissao: 3806
20201017145205|SAT|info|nvl 2:(diagnostico) cupons pendentes de verificação: 0
20201017145205|SAT|info|nvl 2:(diagnostico) estado de operacao: desbloqueado
20201017145205|SAT|info|nvl 2:(diagnostico) 0x01cc
20201017145214|SAT|erro|nvl 0:falha no acesso NTP, servidor nao encontrado
20201017145214|SAT|erro|nvl 1:falha na sincronizacao do relogio
20201017145214|SAT|info|nvl 2:(CFeStatus) forcado envio de status para a SEFAZ
20201017145215|SAT-SEFAZ|info|nvl 2:(CFeStatus):0.08 acessado o webservice https://wssatsp.fazenda.sp.gov.br:443/CfeStatus/CfeStatus.asmx
20201017145215|SEFAZ-SAT|erro|nvl 0:(CFeRecepcao) diagnostico SOAP: codigo: 30
20201017145215|SEFAZ-SAT|erro|nvl 0:(CFeRecepcao) diagnostico SOAP: motivo: Error observed by underlying SSL/TLS BIO: Connection reset by peer
20201017145215|SEFAZ-SAT|erro|nvl 0:(CFeRecepcao) diagnostico SOAP: detail: SSL_connect error in tcp_connect()
20201017145215|SAT-SEFAZ|info|nvl 2:(CFeRecepcao):0.08 acessado o webservice https://wssatsp.fazenda.sp.gov.br:443/CfeRecepcao/CfeRecepcao.asmx
20201017145235|SEFAZ-SAT|erro|nvl 0:(CFeStatus) diagnostico SOAP: codigo: 28
20201017145235|SEFAZ-SAT|erro|nvl 0:(CFeStatus) diagnostico SOAP: motivo: Timeout
20201017145235|SEFAZ-SAT|erro|nvl 0:(CFeStatus) diagnostico SOAP: detail: connect failed in tcp_connect()
20201017145235|SAT-SEFAZ|info|nvl 2:(CFeStatus):0.08 acessado o webservice https://wssatsp.fazenda.sp.gov.br:443/CfeStatus/CfeStatus.asmx
20201017145236|SEFAZ-SAT|erro|nvl 0:(CFeRecepcao) diagnostico SOAP: codigo: 28
20201017145236|SEFAZ-SAT|erro|nvl 0:(CFeRecepcao) diagnostico SOAP: motivo: Timeout
20201017145236|SEFAZ-SAT|erro|nvl 0:(CFeRecepcao) diagnostico SOAP: detail: connect failed in tcp_connect()
20201017145236|SAT-SEFAZ|info|nvl 2:(CFeRecepcao):0.08 acessado o webservice https://wssatsp.fazenda.sp.gov.br:443/CfeRecepcao/CfeRecepcao.asmx
20201017145249|AC-SAT|info|nvl 2:(ConsultarSAT) mensagem recebida
20201017145249|SAT-AC|info|nvl 2:(ConsultarSAT) mensagem enviada
20201017145249|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20201017145250|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20201017145250|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20201017145250|AC-SAT|info|nvl 2:(EnviarDadosVenda) mensagem recebida
20201017145251|SAT-AC|info|nvl 1:(EnviarDadosVenda):270048 CF-e-SAT CFe35201003476811031111590009412350038076028089 gerado com sucesso
20201017145251|SAT-AC|info|nvl 2:(EnviarDadosVenda) mensagem enviada
20201017145256|SEFAZ-SAT|erro|nvl 0:(CFeRecepcao) diagnostico SOAP: codigo: 28
20201017145256|SEFAZ-SAT|erro|nvl 0:(CFeRecepcao) diagnostico SOAP: motivo: Timeout
20201017145256|SEFAZ-SAT|erro|nvl 0:(CFeRecepcao) diagnostico SOAP: detail: connect failed in tcp_connect()
20201017145256|SAT-SEFAZ|erro|nvl 0:(CFeRecepcao) falha de comunicacao com a SEFAZ
20201017145256|SAT|info|nvl 2:(CFeRecepcao) falha no envio do lote de movimento 5 para a SEFAZ
20201017145257|SEFAZ-SAT|erro|nvl 0:(CFeStatus) diagnostico SOAP: codigo: 30
20201017145257|SEFAZ-SAT|erro|nvl 0:(CFeStatus) diagnostico SOAP: motivo: Error observed by underlying SSL/TLS BIO: Connection reset by peer
20201017145257|SEFAZ-SAT|erro|nvl 0:(CFeStatus) diagnostico SOAP: detail: SSL_connect error in tcp_connect()
20201017145257|SAT-SEFAZ|info|nvl 2:(CFeStatus):0.08 acessado o webservice https://wssatsp.fazenda.sp.gov.br:443/CfeStatus/CfeStatus.asmx
20201017145303|SAT-SEFAZ|info|nvl 2:(CFeRecepcao):0.08 acessado o webservice https://wssatsp.fazenda.sp.gov.br:443/CfeRecepcao/CfeRecepcao.asmx
20201017145317|SEFAZ-SAT|erro|nvl 0:(CFeStatus) diagnostico SOAP: codigo: 28
20201017145317|SEFAZ-SAT|erro|nvl 0:(CFeStatus) diagnostico SOAP: motivo: Timeout
20201017145317|SEFAZ-SAT|erro|nvl 0:(CFeStatus) diagnostico SOAP: detail: connect failed in tcp_connect()
20201017145317|SEFAZ-SAT|erro|nvl 0:(CFeStatus) nao foi possivel estabelecer conexao com a SEFAZ
20201017145317|SAT-SEFAZ|erro|nvl 0:(CFeStatus) falha de comunicacao com a SEFAZ
20201017145317|SAT|info|nvl 2:(CFeStatus) aguarda proxima verificacao (tempo:050300)
20201017145317|SAT|info|nvl 2:(diagnostico) tipo LAN: IPFIX
20201017145317|SAT|info|nvl 2:(diagnostico) IP: 010.010.010.202
20201017145317|SAT|info|nvl 2:(diagnostico) IP mascara: 255.255.255.000
20201017145317|SAT|info|nvl 2:(diagnostico) IP gateway: 010.010.010.252
20201017145317|SAT|info|nvl 2:(diagnostico) MAC: 02:01:00:94:12:35
20201017145317|SAT|info|nvl 2:(diagnostico) Servidor DNS: 010.105.186.005
20201017145317|SAT|info|nvl 2:(diagnostico) Servidor DNS: 010.106.068.066
20201017145318|SAT|info|nvl 2:(diagnostico) cupons pendentes de transmissao: 3807
20201017145318|SAT|info|nvl 2:(diagnostico) cupons pendentes de verificação: 0
20201017145318|SAT|info|nvl 2:(diagnostico) estado de operacao: desbloqueado
20201017145318|SAT|info|nvl 2:(diagnostico) 0x01cc
20201017145323|SEFAZ-SAT|erro|nvl 0:(CFeRecepcao) diagnostico SOAP: codigo: 28
20201017145323|SEFAZ-SAT|erro|nvl 0:(CFeRecepcao) diagnostico SOAP: motivo: Timeout
20201017145323|SEFAZ-SAT|erro|nvl 0:(CFeRecepcao) diagnostico SOAP: detail: connect failed in tcp_connect()
20201017145323|SAT-SEFAZ|info|nvl 2:(CFeRecepcao):0.08 acessado o webservice https://wssatsp.fazenda.sp.gov.br:443/CfeRecepcao/CfeRecepcao.asmx
20201017145326|SAT|erro|nvl 0:falha no acesso NTP, servidor nao encontrado
20201017145326|SAT|erro|nvl 1:falha na sincronizacao do relogio
20201017145326|SAT|info|nvl 2:(CFeStatus) forcado envio de status para a SEFAZ
20201017145327|SAT-SEFAZ|info|nvl 2:(CFeStatus):0.08 acessado o webservice https://wssatsp.fazenda.sp.gov.br:443/CfeStatus/CfeStatus.asmx
20201017145344|SEFAZ-SAT|erro|nvl 0:(CFeRecepcao) diagnostico SOAP: codigo: 28
20201017145344|SEFAZ-SAT|erro|nvl 0:(CFeRecepcao) diagnostico SOAP: motivo: Timeout
20201017145344|SEFAZ-SAT|erro|nvl 0:(CFeRecepcao) diagnostico SOAP: detail: connect failed in tcp_connect()
20201017145344|SAT-SEFAZ|info|nvl 2:(CFeRecepcao):0.08 acessado o webservice https://wssatsp.fazenda.sp.gov.br:443/CfeRecepcao/CfeRecepcao.asmx
20201017145346|AC-SAT|info|nvl 2:(ConsultarSAT) mensagem recebida
20201017145346|SAT-AC|info|nvl 2:(ConsultarSAT) mensagem enviada
20201017145346|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20201017145347|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20201017145347|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20201017145347|AC-SAT|info|nvl 2:(EnviarDadosVenda) mensagem recebida
20201017145348|SAT-AC|info|nvl 1:(EnviarDadosVenda):270199 CF-e-SAT CFe35201003476811031111590009412350038082802319 gerado com sucesso
20201017145348|SAT-AC|info|nvl 2:(EnviarDadosVenda) mensagem enviada
20201017145348|SEFAZ-SAT|erro|nvl 0:(CFeStatus) diagnostico SOAP: codigo: 28
20201017145348|SEFAZ-SAT|erro|nvl 0:(CFeStatus) diagnostico SOAP: motivo: Timeout
20201017145348|SEFAZ-SAT|erro|nvl 0:(CFeStatus) diagnostico SOAP: detail: connect failed in tcp_connect()
20201017145348|SAT-SEFAZ|info|nvl 2:(CFeStatus):0.08 acessado o webservice https://wssatsp.fazenda.sp.gov.br:443/CfeStatus/CfeStatus.asmx
20201017145407|SEFAZ-SAT|erro|nvl 0:(CFeRecepcao) diagnostico SOAP: codigo: 28
20201017145407|SEFAZ-SAT|erro|nvl 0:(CFeRecepcao) diagnostico SOAP: motivo: Timeout
20201017145407|SEFAZ-SAT|erro|nvl 0:(CFeRecepcao) diagnostico SOAP: detail: SSL_connect failed in tcp_connect()
20201017145407|SAT-SEFAZ|erro|nvl 0:(CFeRecepcao) falha de comunicacao com a SEFAZ
20201017145407|SAT|info|nvl 2:(CFeRecepcao) falha no envio do lote de movimento 6 para a SEFAZ
20201017145408|SAT-SEFAZ|info|nvl 2:(CFeRecepcao):0.08 acessado o webservice https://wssatsp.fazenda.sp.gov.br:443/CfeRecepcao/CfeRecepcao.asmx
20201017145408|SEFAZ-SAT|erro|nvl 0:(CFeStatus) diagnostico SOAP: codigo: 28
20201017145408|SEFAZ-SAT|erro|nvl 0:(CFeStatus) diagnostico SOAP: motivo: Timeout
20201017145408|SEFAZ-SAT|erro|nvl 0:(CFeStatus) diagnostico SOAP: detail: connect failed in tcp_connect()
20201017145408|SAT-SEFAZ|info|nvl 2:(CFeStatus):0.08 acessado o webservice https://wssatsp.fazenda.sp.gov.br:443/CfeStatus/CfeStatus.asmx
20201017145429|SEFAZ-SAT|erro|nvl 0:(CFeStatus) diagnostico SOAP: codigo: 28
20201017145429|SEFAZ-SAT|erro|nvl 0:(CFeStatus) diagnostico SOAP: motivo: Timeout
20201017145429|SEFAZ-SAT|erro|nvl 0:(CFeStatus) diagnostico SOAP: detail: connect failed in tcp_connect()
20201017145429|SEFAZ-SAT|erro|nvl 0:(CFeStatus) nao foi possivel estabelecer conexao com a SEFAZ
20201017145429|SAT-SEFAZ|erro|nvl 0:(CFeStatus) falha de comunicacao com a SEFAZ
20201017145429|SAT|info|nvl 2:(CFeStatus) aguarda proxima verificacao (tempo:050300)
20201017145429|SAT|info|nvl 2:(diagnostico) tipo LAN: IPFIX
20201017145429|SAT|info|nvl 2:(diagnostico) IP: 010.010.010.202
20201017145429|SAT|info|nvl 2:(diagnostico) IP mascara: 255.255.255.000
20201017145429|SAT|info|nvl 2:(diagnostico) IP gateway: 010.010.010.252
20201017145429|SAT|info|nvl 2:(diagnostico) MAC: 02:01:00:94:12:35
20201017145429|SAT|info|nvl 2:(diagnostico) Servidor DNS: 010.105.186.005
20201017145429|SAT|info|nvl 2:(diagnostico) Servidor DNS: 010.106.068.066
20201017145429|SAT|info|nvl 2:(diagnostico) cupons pendentes de transmissao: 3808
20201017145429|SAT|info|nvl 2:(diagnostico) cupons pendentes de verificação: 0
20201017145429|SAT|info|nvl 2:(diagnostico) estado de operacao: desbloqueado
20201017145429|SAT|info|nvl 2:(diagnostico) 0x01cc
20201017145431|SEFAZ-SAT|erro|nvl 0:(CFeRecepcao) diagnostico SOAP: codigo: 28
20201017145431|SEFAZ-SAT|erro|nvl 0:(CFeRecepcao) diagnostico SOAP: motivo: Timeout
20201017145431|SEFAZ-SAT|erro|nvl 0:(CFeRecepcao) diagnostico SOAP: detail: SSL_connect failed in tcp_connect()
20201017145431|SAT-SEFAZ|info|nvl 2:(CFeRecepcao):0.08 acessado o webservice https://wssatsp.fazenda.sp.gov.br:443/CfeRecepcao/CfeRecepcao.asmx
20201017145438|SAT|erro|nvl 0:falha no acesso NTP, servidor nao encontrado
20201017145438|SAT|erro|nvl 1:falha na sincronizacao do relogio
20201017145438|SAT|info|nvl 2:(CFeStatus) forcado envio de status para a SEFAZ
20201017145439|SAT-SEFAZ|info|nvl 2:(CFeStatus):0.08 acessado o webservice https://wssatsp.fazenda.sp.gov.br:443/CfeStatus/CfeStatus.asmx
20201017145452|SEFAZ-SAT|erro|nvl 0:(CFeRecepcao) diagnostico SOAP: codigo: 28
20201017145452|SEFAZ-SAT|erro|nvl 0:(CFeRecepcao) diagnostico SOAP: motivo: Timeout
20201017145452|SEFAZ-SAT|erro|nvl 0:(CFeRecepcao) diagnostico SOAP: detail: SSL_connect failed in tcp_connect()
20201017145452|SAT-SEFAZ|info|nvl 2:(CFeRecepcao):0.08 acessado o webservice https://wssatsp.fazenda.sp.gov.br:443/CfeRecepcao/CfeRecepcao.asmx
20201017145459|SEFAZ-SAT|erro|nvl 0:(CFeStatus) diagnostico SOAP: codigo: 28
20201017145459|SEFAZ-SAT|erro|nvl 0:(CFeStatus) diagnostico SOAP: motivo: Timeout
20201017145459|SEFAZ-SAT|erro|nvl 0:(CFeStatus) diagnostico SOAP: detail: connect failed in tcp_connect()
20201017145459|SAT-SEFAZ|info|nvl 2:(CFeStatus):0.08 acessado o webservice https://wssatsp.fazenda.sp.gov.br:443/CfeStatus/CfeStatus.asmx
20201017145508|AC-SAT|info|nvl 2:(ConsultarSAT) mensagem recebida
20201017145508|SAT-AC|info|nvl 2:(ConsultarSAT) mensagem enviada
20201017145508|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20201017145509|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20201017145509|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20201017145509|AC-SAT|info|nvl 2:(EnviarDadosVenda) mensagem recebida
20201017145510|SAT-AC|info|nvl 1:(EnviarDadosVenda):270361 CF-e-SAT CFe35201003476811031111590009412350038091603226 gerado com sucesso
20201017145510|SAT-AC|info|nvl 2:(EnviarDadosVenda) mensagem enviada
20201017145512|SEFAZ-SAT|erro|nvl 0:(CFeRecepcao) diagnostico SOAP: codigo: 28
20201017145512|SEFAZ-SAT|erro|nvl 0:(CFeRecepcao) diagnostico SOAP: motivo: Timeout
20201017145512|SEFAZ-SAT|erro|nvl 0:(CFeRecepcao) diagnostico SOAP: detail: connect failed in tcp_connect()
20201017145512|SAT-SEFAZ|erro|nvl 0:(CFeRecepcao) falha de comunicacao com a SEFAZ
20201017145512|SAT|info|nvl 2:(CFeRecepcao) falha no envio do lote de movimento 7 para a SEFAZ
20201017145516|SAT-SEFAZ|info|nvl 2:(CFeRecepcao):0.08 acessado o webservice https://wssatsp.fazenda.sp.gov.br:443/CfeRecepcao/CfeRecepcao.asmx
20201017145531|SEFAZ-SAT|erro|nvl 0:(CFeStatus) diagnostico SOAP: codigo: 28
20201017145531|SEFAZ-SAT|erro|nvl 0:(CFeStatus) diagnostico SOAP: motivo: Timeout
20201017145531|SEFAZ-SAT|erro|nvl 0:(CFeStatus) diagnostico SOAP: detail: SSL_connect failed in tcp_connect()
20201017145531|SAT-SEFAZ|info|nvl 2:(CFeStatus):0.08 acessado o webservice https://wssatsp.fazenda.sp.gov.br:443/CfeStatus/CfeStatus.asmx
20201017145536|SEFAZ-SAT|erro|nvl 0:(CFeRecepcao) diagnostico SOAP: codigo: 28
20201017145536|SEFAZ-SAT|erro|nvl 0:(CFeRecepcao) diagnostico SOAP: motivo: Timeout
20201017145536|SEFAZ-SAT|erro|nvl 0:(CFeRecepcao) diagnostico SOAP: detail: connect failed in tcp_connect()
20201017145536|SAT-SEFAZ|info|nvl 2:(CFeRecepcao):0.08 acessado o webservice https://wssatsp.fazenda.sp.gov.br:443/CfeRecepcao/CfeRecepcao.asmx
20201017145539|AC-SAT|info|nvl 2:(ConsultarSAT) mensagem recebida
20201017145539|SAT-AC|info|nvl 2:(ConsultarSAT) mensagem enviada
20201017145539|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20201017145540|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20201017145540|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20201017145540|AC-SAT|info|nvl 2:(EnviarDadosVenda) mensagem recebida
20201017145541|SAT-AC|info|nvl 1:(EnviarDadosVenda):270566 CF-e-SAT CFe35201003476811031111590009412350038108948005 gerado com sucesso
20201017145541|SAT-AC|info|nvl 2:(EnviarDadosVenda) mensagem enviada
20201017145555|SEFAZ-SAT|erro|nvl 0:(CFeStatus) diagnostico SOAP: codigo: 30
20201017145555|SEFAZ-SAT|erro|nvl 0:(CFeStatus) diagnostico SOAP: motivo: Error observed by underlying SSL/TLS BIO: Connection reset by peer
20201017145555|SEFAZ-SAT|erro|nvl 0:(CFeStatus) diagnostico SOAP: detail: SSL_connect error in tcp_connect()
20201017145555|SEFAZ-SAT|erro|nvl 0:(CFeStatus) nao foi possivel estabelecer conexao com a SEFAZ
20201017145555|SAT-SEFAZ|erro|nvl 0:(CFeStatus) falha de comunicacao com a SEFAZ
20201017145555|SAT|info|nvl 2:(CFeStatus) aguarda proxima verificacao (tempo:050300)
20201017145555|SAT|info|nvl 2:(diagnostico) tipo LAN: IPFIX
20201017145555|SAT|info|nvl 2:(diagnostico) IP: 010.010.010.202
20201017145555|SAT|info|nvl 2:(diagnostico) IP mascara: 255.255.255.000
20201017145556|SAT|info|nvl 2:(diagnostico) IP gateway: 010.010.010.252
